entry_time,exit_time,side,entry,exit,sl,tp,R,net_R,reason,hold_bars
2025-10-01 05:25:00,2025-10-01 06:50:00,L,0.011896,0.011823424073829848,0.011823424073829848,0.012077439815425382,-1.0,-1.18,sl,17
2025-10-01 08:30:00,2025-10-01 08:50:00,L,0.011958,0.012255331523981831,0.011839067390407267,0.012255331523981831,2.5,2.389,tp,4
2025-10-01 08:55:00,2025-10-01 16:55:00,L,0.012262,0.012273,0.01183810215504393,0.013321744612390175,0.026,-0.006,time,96
2025-10-01 19:25:00,2025-10-02 02:40:00,L,0.012341,0.01254911161275547,0.012257755354897811,0.01254911161275547,2.5,2.337,tp,87
2025-10-02 02:45:00,2025-10-02 10:45:00,L,0.01256,0.012601,0.012471606670104598,0.012780983324738504,0.464,0.308,time,96
2025-10-02 16:15:00,2025-10-03 00:15:00,L,0.012593,0.012577,0.012375950265383875,0.013135624336540313,-0.074,-0.138,time,96
2025-10-03 13:35:00,2025-10-03 16:35:00,L,0.012475,0.012812688724809972,0.012339924510076011,0.012812688724809972,2.5,2.398,tp,36
2025-10-03 16:40:00,2025-10-03 17:00:00,L,0.012816,0.01257849360877481,0.01257849360877481,0.013409765978062973,-1.0,-1.059,sl,4
2025-10-04 05:15:00,2025-10-04 09:45:00,L,0.01258,0.012486347673908216,0.012486347673908216,0.012814130815229457,-1.0,-1.148,sl,54
2025-10-04 09:50:00,2025-10-04 15:20:00,S,0.012479,0.012242677794826995,0.012573528882069203,0.012242677794826995,2.5,2.355,tp,66
2025-10-04 15:25:00,2025-10-04 23:25:00,S,0.012251,0.012377,0.01246133241634754,0.011725168959131149,-0.599,-0.663,time,96
2025-10-05 02:35:00,2025-10-05 10:15:00,L,0.012487,0.012915171657326308,0.012315731337069476,0.012915171657326308,2.5,2.42,tp,92
2025-10-05 10:20:00,2025-10-05 11:30:00,L,0.012944,0.012734409580247453,0.012734409580247453,0.01346797604938137,-1.0,-1.068,sl,14
2025-10-05 18:10:00,2025-10-06 02:10:00,S,0.012519,0.012482,0.012683232512156212,0.012108418719609472,0.225,0.141,time,96
2025-10-06 05:15:00,2025-10-06 06:10:00,S,0.012414,0.012511445955815733,0.012511445955815733,0.012170385110460665,-1.0,-1.14,sl,11
2025-10-06 06:30:00,2025-10-06 14:30:00,L,0.012571,0.01288,0.012401924546241875,0.012993688634395316,1.828,1.746,time,96
2025-10-06 14:35:00,2025-10-06 22:35:00,L,0.01288,0.012905,0.012699025312731585,0.013332436718171041,0.138,0.06,time,96
2025-10-07 06:50:00,2025-10-07 14:50:00,S,0.012686,0.012424,0.01286117250147998,0.012248068746300049,1.496,1.416,time,96
2025-10-07 14:55:00,2025-10-07 22:55:00,S,0.012424,0.012252,0.012671411103707049,0.011805472240732376,0.695,0.64,time,96
